app_id,app_name,review_text,review_score,review_votes
274940,Depth,"I've been playing this game since early Alpha and even talked to one of the developers for a while to help work out some bugs. This has got to be my all time favorite Indie game. The developers seriously do care about their game and continue making improvements to it. There has never been an instance where I felt like they didn't care about their product or player base. The game is immensely fun yet overlooked a lot. I could be biased on the atmosphere since I'm a Marine Biologist, but that in no way shapes my feelings towards how good of a game this is.  4 people play as divers to get their DPV to the very end, and 2 players will play as sharks to stop them. Each team has a collected 30 lives and once those are up then you lose. Sharks will also lose if they do not exhaust the divers' lives before they reach the end. There's quite a few sharks you can choose from, and divers get a plethora of weapons to use, so each match will be different from the next. It's much better than a lot of AAA games that have come out in these recent years.",1,0
322330,Don't Starve Together, Early Access Review,1,0
266840,Age of Mythology: Extended Edition,"I played the online version before and it was OK, this version seems a bit buggy. The graphics seem also a bit clunky. I loved all the age of empires games and this one was OK online, but I am not sure about the offline version though.",-1,0
379720,DOOM,"8/10 Would get lost in darkness again, needs more flashlight.",1,0
620,Portal 2,"If you are looking for a great puzzle game both single player and co-op, this is THE game for you.  ",1,0
200510,XCOM: Enemy Unknown,One of the best games I have ever played.,1,0
252950,Rocket League,"Absolutely recommend. One of my favorite games ever, never gets boring. Great updates, great concept.",1,0
8000,Tomb Raider: Anniversary,"Great re-make of a childhood favorite, however... Playing with a keyboard and mouse, this is by far the hardest game I think I have ever played, Ninja Gaiden has nothing on this.",1,0
460920,Steep,"I really want to give Steep a good review.  Sadly, I can't. The game crashes all the time. Originally, I thought it was something to do with my settings, but I played around with them and it just kept crashing. Eventually, I went on the forums and it turns out this is happening to a LOT of people. This needs to be fixed along with many other bugs. None of my trails will save at the moment.  This really is a great game, with amazing graphics, good gameplay and challenges, and just overall great aspects such as go pro views on replays, mountain stories, etc. But at the moment it is definitely not worth $60 or even close to that, because the game will most likely crash after 5 to 10 minutes. If these crashes are fixed and some of the other major bugs are too, then I will change this review. Keep in mind that the game is only a week old, so updates and bug fixes should be coming soon.",-1,0
299360,Block N Load,Bad game Overly bad Less than bad Less than less than bad Over the limits of being bad Crappy in general Kakorrhaphiophobic Supremely bad,-1,1
303390,Dead Bits,"Dead Bits, you started off easily enough .... then you threw me into rage quit hell without a gun! Now I don't even want to look at you cuz I feel sadness deep inside. I want to conquer you so that I don't have to look at you anymore.",1,0
265930,Goat Simulator,Reminds me to old times... Good old times...,1,0
268750,Magicite,Still no controller support?  For shame!  That's job 1,-1,0
319170,G-Force,the g stood for guinea pig not gerbil and i felt really misled. 10/10,1,1
218620,PAYDAY 2,Great game and definitely worth it to buy + Play with friends it makes it even more enjoyable,1,0
233450,Prison Architect, Early Access Review,1,1
372000,Tree of Savior (English Ver.),  My experience with this game: -Download -Start -Update -Connecting to the server..... Cannot connect to the server. -Connecting to the server..... Cannot connect to the server. -Connecting to the server..... Cannot connect to the server. . . .,-1,1
372000,Tree of Savior (English Ver.),"Game is full of gold spammers in the paid closed period. There is no way to report them.  This game is going to f2p, so imagine how many there will be then.",-1,0
242920,Banished,nailed it  addictive funny 10/10 just an awsome experiance,1,0
282140,SOMA,"Frictional Games finally made a game into 2015 quality. Top notch story. Freaky enviornment and ambience. I loved the futuristic theme and was visually enthralled throughout the entire game. Like any of the other games by FG, they had me on the edge pretty much all the time. I felt this game had a great balance between action, spookiness and serenity.  Easy to say, I look forward to their next game.",1,0
206420,Saints Row IV,"Unusual story, soundtrack, graphics, gameplay, humor, fun weapons :)",1,0
359550,Tom Clancy's Rainbow Six Siege,"I was loving this game when it was released. I'd be having a good time, ranking up in ranked matches and such. I eventually got to the Gold division. But the the first major update was released, Patch 1.1. I was all excited until I noticed that I was lowered back into Silver division for no reason at all. I kinda shrugged it off think that it wasn't such a big deal. But then they released their first DLC (Black Ice) also known as Patch 1.2. It was then were they put me all the back into the bronze division. No matter what I do I can't get out of it either. I'd win a bunch games and not get promoted, but I lose one and I then get demoted. This is no way have a ranking system and it makes the game rather frustrating. As of now I can not say that I like this game because of this. I am a fairly decent player at this game and there should be absolutely no reason I'd get demoted into bronze.",-1,0
218620,PAYDAY 2,"Shoot cops, grab loot, rince and repeat. 10/10 Just remember not to throw bags in the sea and GET THE FOOCK UP",1,0
294100,RimWorld, Early Access Review,1,1
310370,The Way of Life Free Edition, Early Access Review,-1,0
242760,The Forest, Early Access Review,1,0
202170,Sleeping Dogs™,10/10 worth my money. Even riding a motorcycle alone is already worth my money.,1,0
269210,Hero Siege,Great and challenging game.,1,0
243950,Divinity: Dragon Commander,"If you mix dragons, real-time strategy with a mix of turn based action, a bit of story, upgrades and abilities, and of course jet-packs for the dragons!!. you get this game.  And its absolutely fun.   Either take charge of battle and control a dragon with a jetpack, or let one of your commanders do your dirty work.  The game also has political actions have benefits or consequences.   Some of the commanders (Ok one in particular) pisses me off though, but don't let that ruin the fun.  (there is allways one...) did i forget to mention you can marry a pretty elf?, or Skeletors shy sister if your into that sorta thing.., a lizard with a cold heart, or a dwarf who looks like a secretary. you get to choose. I went with the elf no regets lol",1,0
221100,DayZ, Early Access Review,-1,1
70,Half-Life,Is a pretty hard game but rewarding when you beat the game (FINALLY),1,0
216150,MapleStory,its maple story. what else is there to say.,-1,1
220460,Cargo Commander,"Cargo Commander is a side-scrolling, arcade-type game, where you have to collect as much cargo as possible, fight off bad guys, as well as reach and escape from new containers before they fall apart and are sucked into the void of space. Using your own cargo container as a base of operations and armed with weapons such as a nail gun, How much cargo can you collect and return with? This game surprised me, even though the graphics are simple, I found myself enjoying it anyway. A rare little treat.",1,0
226860,Galactic Civilizations III,This is a great tangent from the Civilization series after disappointment in Beyond Earth/Starships.,1,0
